gene_family	condensate_mapped_rows	condensate_best_score	condensate_mean_score	condensate_median_score	condensate_best_rank_cyano	condensate_training_positive_rows	condensate_withheld_rows	condensate_label_names	condensate_label_sources	condensate_best_products	condensate_best_organisms	condensate_mapping_methods	condensate_mapping_conflict_rows	condensate_family_rank	condensate_family_percentile	candidate_set	product	module_bin	fox_status	consensus_rank_pct_mean	diazotroph_pct_mean	primary_bridge_broad_ge1u_ge1f	strict_unicellular_breadth_ge3u_ge1f	is_model_supported	is_highly_pure	is_candidate_inventory	top_1pct	top_5pct	top_10pct	top_20pct
GF_00397	1	7.891093781010223e-07	7.891093781010223e-07	7.891093781010223e-07	23423	0	0			Uma2 family endonuclease	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1083	0.8260869565217391	Highly Pure	Uma2 family endonuclease	Other / unassigned	Novel/uncertain candidate		0.9767441860465116	False	False	False	True	True	False	False	False	False
GF_00262	1	7.80587903167954e-07	7.80587903167954e-07	7.80587903167954e-07	23525	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1084	0.8268497330282227	Model-Supported	CRISPR-associated endonuclease Cas2	Other / unassigned	Novel/uncertain candidate	0.3014354066985646	0.6666666666666666	True	False	True	False	True	False	False	False	False
GF_01749	1	7.788304261028887e-07	7.788304261028887e-07	7.788304261028887e-07	23544	0	0			ribonuclease Z	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1085	0.8276125095347063	Highly Pure	ribonuclease Z	Other / unassigned	Novel/uncertain candidate		0.9852941176470588	False	False	False	True	True	False	False	False	False
GF_01551	1	7.782315811047837e-07	7.782315811047837e-07	7.782315811047837e-07	23551	0	0			carbohydrate ABC transporter permease	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1086	0.8283752860411899	Highly Pure	carbohydrate ABC transporter permease	Transport	Novel/uncertain candidate		0.9807692307692308	False	False	False	True	True	False	False	False	False
GF_00818	1	7.779863733470392e-07	7.779863733470392e-07	7.779863733470392e-07	23557	0	0			aminoacyl-tRNA hydrolase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1087	0.8291380625476735	Highly Pure	aminoacyl-tRNA hydrolase	Other / unassigned	Novel/uncertain candidate		0.9824561403508772	False	False	False	True	True	False	False	False	False
GF_00098	1	7.770522703251227e-07	7.770522703251227e-07	7.770522703251227e-07	23574	0	0			thioredoxin	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1088	0.8299008390541571	Highly Pure	thioredoxin	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)		0.9814814814814816	False	False	False	True	True	False	False	False	False
GF_00237	5	7.748932861851867e-07	5.422998421274383e-07	4.962390545560263e-07	23600	0	0			TolB family protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	1089	0.8306636155606407	Highly Pure	TolB family protein	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00484	1	7.731056075079248e-07	7.731056075079248e-07	7.731056075079248e-07	23626	0	0			DUF4346 domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1090	0.8314263920671243	Highly Pure	DUF4346 domain-containing protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.925925925925926	False	False	False	True	True	False	False	False	False
GF_00367	1	7.706459899554956e-07	7.706459899554956e-07	7.706459899554956e-07	23648	0	0			response regulator transcription factor	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1091	0.8321891685736079	Highly Pure	response regulator transcription factor	Regulation	Novel/uncertain candidate		1.0	True	False	False	True	True	False	False	False	False
GF_01847	1	7.702937878295472e-07	7.702937878295472e-07	7.702937878295472e-07	23654	0	0			UDP-glucose 4-epimerase GalE	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1092	0.8329519450800915	Highly Pure	UDP-glucose 4-epimerase GalE	Other / unassigned	Novel/uncertain candidate		0.9682539682539684	True	False	False	True	True	False	False	False	False
GF_00442	1	7.702744932404321e-07	7.702744932404321e-07	7.702744932404321e-07	23655	0	0			TPM domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1093	0.8337147215865751	Highly Pure	TPM domain-containing protein	Other / unassigned	Novel/uncertain candidate		0.9818181818181818	False	False	False	True	True	False	False	False	False
GF_00696	2	7.663396445797939e-07	6.541164571873689e-07	6.541164571873689e-07	23704	0	0			MotA/TolQ/ExbB proton channel family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1094	0.8344774980930587	Highly Pure	MotA/TolQ/ExbB proton channel family protein	Other / unassigned	Novel/uncertain candidate		0.9830508474576272	True	False	False	True	True	False	False	False	False
GF_01406	1	7.65487605778105e-07	7.65487605778105e-07	7.65487605778105e-07	23719	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1095	0.8352402745995423	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00359	3	7.63869094453973e-07	6.282640344293976e-07	6.977851643618839e-07	23732	0	0			DNA sulfur modification protein DndE	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	1096	0.8360030511060259	Highly Pure	DNA sulfur modification protein DndE	Regulation	Novel/uncertain candidate		0.9154929577464788	True	False	False	True	True	False	False	False	False
GF_00961	1	7.579725636903332e-07	7.579725636903332e-07	7.579725636903332e-07	23823	0	0			phycocyanobilin:ferredoxin oxidoreductase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1097	0.8367658276125095	Highly Pure	phycocyanobilin:ferredoxin oxidoreductase	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)		0.9787234042553192	False	False	False	True	True	False	False	False	False
GF_01287	1	7.53486951740358e-07	7.53486951740358e-07	7.53486951740358e-07	23865	0	0			response regulator	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1098	0.8375286041189931	Model-Supported	response regulator	Regulation	Novel/uncertain candidate	0.5402711323763956	0.8285714285714286	True	False	True	False	True	False	False	False	False
GF_00951	1	7.516025912715373e-07	7.516025912715373e-07	7.516025912715373e-07	23895	0	0			ABC transporter ATP-binding protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1099	0.8382913806254767	Highly Pure	ABC transporter ATP-binding protein	Transport	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01358	1	7.507821240938324e-07	7.507821240938324e-07	7.507821240938324e-07	23906	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1100	0.8390541571319603	Highly Pure	PadR family transcriptional regulator	Regulation	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01346	4	7.476438493896461e-07	5.938520915439529e-07	5.631552935733379e-07	23948	0	0			VOC family protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	1101	0.8398169336384439	Highly Pure	VOC family protein	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01508	1	7.449285495702603e-07	7.449285495702603e-07	7.449285495702603e-07	23980	0	0			glutathione synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1102	0.8405797101449275	Highly Pure	glutathione synthase	Other / unassigned	Novel/uncertain candidate		0.981132075471698	False	False	False	True	True	False	False	False	False
GF_01755	1	7.449263966199686e-07	7.449263966199686e-07	7.449263966199686e-07	23981	0	0			FAD-binding domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1103	0.8413424866514111	Highly Pure	FAD-binding domain-containing protein	Other / unassigned	Novel/uncertain candidate		0.9791666666666666	False	False	False	True	True	False	False	False	False
GF_01877	1	7.407330493387079e-07	7.407330493387079e-07	7.407330493387079e-07	24043	0	0			shikimate dehydrogenase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1104	0.8421052631578947	Highly Pure	shikimate dehydrogenase	Other / unassigned	FOX-consistent support function (plausible rediscovery)		1.0	False	False	False	True	True	False	False	False	False
GF_01662	1	7.392928514823827e-07	7.392928514823827e-07	7.392928514823827e-07	24067	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1105	0.8428680396643783	Highly Pure	FAD-dependent hydroxylase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01270	1	7.383698354796838e-07	7.383698354796838e-07	7.383698354796838e-07	24075	0	0			ribosome biogenesis GTPase YlqF	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1106	0.8436308161708619	Highly Pure	ribosome biogenesis GTPase YlqF	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00202	1	7.363779556280552e-07	7.363779556280552e-07	7.363779556280552e-07	24104	0	0			2'-O-glycosyltransferase CruG	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1107	0.8443935926773455	Highly Pure	2'-O-glycosyltransferase CruG	Other / unassigned	Novel/uncertain candidate		0.9818181818181818	False	False	False	True	True	False	False	False	False
GF_00993	2	7.280452257482768e-07	5.975156781880067e-07	5.975156781880067e-07	24193	0	0			MarR family winged helix-turn-helix transcriptional regulator	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	1108	0.8451563691838292	Highly Pure	MarR family winged helix-turn-helix transcriptional regulator	Regulation	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00266	1	7.249159921201306e-07	7.249159921201306e-07	7.249159921201306e-07	24239	0	0			photosystem I reaction center subunit III	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1109	0.8459191456903128	Highly Pure	photosystem I reaction centre subunit III	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.9824561403508772	False	False	False	True	True	False	False	False	False
GF_00987	1	7.227133415865871e-07	7.227133415865871e-07	7.227133415865871e-07	24282	0	0			6%2C7-dimethyl-8-ribityllumazine synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1110	0.8466819221967964	Highly Pure	6%2C7-dimethyl-8-ribityllumazine synthase	Other / unassigned	Novel/uncertain candidate		0.927536231884058	False	False	False	True	True	False	False	False	False
GF_00005	1	7.189688744693995e-07	7.189688744693995e-07	7.189688744693995e-07	24324	0	0			multicopper oxidase domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1111	0.84744469870328	Highly Pure	multicopper oxidase domain-containing protein	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)		1.0	False	False	False	True	True	False	False	False	False
GF_01036	2	7.178379579140756e-07	5.867637672842289e-07	5.867637672842289e-07	24345	0	0			acetamidase/formamidase family protein	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	1112	0.8482074752097636	Highly Pure	acetamidase/formamidase family protein	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01431	1	7.166966569731388e-07	7.166966569731388e-07	7.166966569731388e-07	24357	0	0			ABC transporter ATP-binding protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1113	0.8489702517162472	Highly Pure	ABC transporter ATP-binding protein	Transport	Novel/uncertain candidate		0.9821428571428572	False	False	False	True	True	False	False	False	False
GF_01746	1	7.162271204670343e-07	7.162271204670343e-07	7.162271204670343e-07	24360	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1114	0.8497330282227308	Highly Pure	2-carboxy-1%2C4-naphthoquinone phytyltransferase	Other / unassigned	Novel/uncertain candidate		0.975	False	False	False	True	True	False	False	False	False
GF_00647	6	7.145728943436946e-07	5.08576755968904e-07	5.1200723057938e-07	24384	0	0			4-hydroxybenzoate solanesyltransferase	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	1115	0.8504958047292144	Highly Pure	4-hydroxybenzoate solanesyltransferase	Other / unassigned	Novel/uncertain candidate		0.95	False	False	False	True	True	False	False	False	False
GF_01863	1	7.090199117334842e-07	7.090199117334842e-07	7.090199117334842e-07	24456	0	0			GNAT family N-acetyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1116	0.851258581235698	Highly Pure	GNAT family N-acetyltransferase	Other / unassigned	Novel/uncertain candidate		0.9824561403508772	False	False	False	True	True	False	False	False	False
GF_01546	1	7.073150656991065e-07	7.073150656991065e-07	7.073150656991065e-07	24478	0	0			creatininase family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1117	0.8520213577421816	Highly Pure	creatininase family protein	Other / unassigned	Novel/uncertain candidate		0.9347826086956522	True	False	False	True	True	False	False	False	False
GF_00334	1	7.064844910456883e-07	7.064844910456883e-07	7.064844910456883e-07	24484	0	0			adenine phosphoribosyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1118	0.8527841342486652	Highly Pure	adenine phosphoribosyltransferase	Other / unassigned	Novel/uncertain candidate		0.9818181818181818	False	False	False	True	True	False	False	False	False
GF_01769	1	7.047255325491446e-07	7.047255325491446e-07	7.047255325491446e-07	24501	0	0			serine O-acetyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1119	0.8535469107551488	Highly Pure	serine O-acetyltransferase	Other / unassigned	Novel/uncertain candidate		0.9836065573770492	False	False	False	True	True	False	False	False	False
GF_01250	1	7.033355069875802e-07	7.033355069875802e-07	7.033355069875802e-07	24524	0	0			glutathione S-transferase family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1120	0.8543096872616324	Highly Pure	glutathione S-transferase family protein	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_02111	1	7.016124778174757e-07	7.016124778174757e-07	7.016124778174757e-07	24552	0	0			methylenetetrahydrofolate reductase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1121	0.855072463768116	Highly Pure	methylenetetrahydrofolate reductase	Other / unassigned	Novel/uncertain candidate		0.9411764705882352	True	False	False	True	True	False	False	False	False
GF_01637	1	7.000515366921322e-07	7.000515366921322e-07	7.000515366921322e-07	24583	0	0			uroporphyrinogen decarboxylase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1122	0.8558352402745996	Model-Supported	uroporphyrinogen decarboxylase	Other / unassigned	Novel/uncertain candidate	0.8748006379585327	0.8421052631578947	True	False	True	False	True	False	False	False	False
GF_00990	1	6.998511968428256e-07	6.998511968428256e-07	6.998511968428256e-07	24585	0	0			rRNA large subunit pseudouridine synthase E	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1123	0.8565980167810832	Highly Pure	rRNA large subunit pseudouridine synthase E	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00212	4	6.957234552182089e-07	5.858225981781053e-07	5.778957872951853e-07	24641	0	0			GNAT family N-acetyltransferase	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	1124	0.8573607932875668	Highly Pure	GNAT family N-acetyltransferase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01688	1	6.919704762917653e-07	6.919704762917653e-07	6.919704762917653e-07	24684	0	0			sulfurtransferase TusA family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1125	0.8581235697940504	Model-Supported	sulfurtransferase TusA family protein	Regulation	Novel/uncertain candidate	0.3692185007974481	0.7931034482758621	True	False	True	False	True	False	False	False	False
GF_00335	1	6.913136608578807e-07	6.913136608578807e-07	6.913136608578807e-07	24695	0	0			LysR family transcriptional regulator	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1126	0.858886346300534	Model-Supported	LysR family transcriptional regulator	Regulation	Novel/uncertain candidate	0.6004784688995215	0.521505376344086	True	True	True	False	True	False	False	False	False
GF_01404	1	6.807385846143727e-07	6.807385846143727e-07	6.807385846143727e-07	24829	0	0			aspartate aminotransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1127	0.8596491228070176	Model-Supported	aspartate aminotransferase	Other / unassigned	Novel/uncertain candidate	0.5689792663476874	0.8596491228070176	True	False	True	False	True	False	False	False	False
GF_00858	6	6.758128663714232e-07	5.32223643366158e-07	5.122114351678629e-07	24893	0	0			glycosyltransferase family 4 protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	1128	0.8604118993135011	Highly Pure	glycosyltransferase family 4 protein	Other / unassigned	Novel/uncertain candidate		0.9846153846153848	False	False	False	True	True	False	False	False	False
GF_01261	1	6.751842210898187e-07	6.751842210898187e-07	6.751842210898187e-07	24903	0	0			rhomboid family intramembrane serine protease	Nostoc sp. PCC 7120	uniprot_id_to_GF	1	1129	0.8611746758199847	Highly Pure	rhomboid family intramembrane serine protease	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.98	False	False	False	True	True	False	False	False	False
GF_00674	1	6.750465555788865e-07	6.750465555788865e-07	6.750465555788865e-07	24906	0	0			guanylate kinase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1130	0.8619374523264683	Highly Pure	guanylate kinase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01408	1	6.722473949055833e-07	6.722473949055833e-07	6.722473949055833e-07	24940	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1131	0.8627002288329519	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.96	False	False	False	True	True	False	False	False	False
GF_00163	1	6.672048169406236e-07	6.672048169406236e-07	6.672048169406236e-07	25010	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1132	0.8634630053394355	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9821428571428572	False	False	False	True	True	False	False	False	False
GF_01780	1	6.660094052295548e-07	6.660094052295548e-07	6.660094052295548e-07	25033	0	0			DUF3531 family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1133	0.8642257818459191	Highly Pure	DUF3531 family protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.979591836734694	False	False	False	True	True	False	False	False	False
GF_00925	1	6.656593748570046e-07	6.656593748570046e-07	6.656593748570046e-07	25035	0	0			histidine phosphatase family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1134	0.8649885583524027	Highly Pure	histidine phosphatase family protein	Other / unassigned	Novel/uncertain candidate		0.967741935483871	False	False	False	True	True	False	False	False	False
GF_01758	2	6.615014822268658e-07	5.775412047456704e-07	5.775412047456704e-07	25085	0	0			sigma-70 family RNA polymerase sigma factor	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	1135	0.8657513348588863	Highly Pure	sigma-70 family RNA polymerase sigma factor	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.9836065573770492	False	False	False	True	True	False	False	False	False
GF_01826	1	6.609332437709312e-07	6.609332437709312e-07	6.609332437709312e-07	25089	0	0			6-phosphogluconolactonase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1136	0.8665141113653699	Highly Pure	6-phosphogluconolactonase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01643	1	6.609321436698957e-07	6.609321436698957e-07	6.609321436698957e-07	25091	0	0			pantetheine-phosphate adenylyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1137	0.8672768878718535	Highly Pure	pantetheine-phosphate adenylyltransferase	Other / unassigned	Novel/uncertain candidate		0.9012345679012346	True	False	False	True	True	False	False	False	False
GF_01748	1	6.597731320479502e-07	6.597731320479502e-07	6.597731320479502e-07	25110	0	0			transcriptional coactivator PipX	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1138	0.8680396643783371	Highly Pure	transcriptional coactivator PipX	Regulation	Novel/uncertain candidate		0.9833333333333332	False	False	False	True	True	False	False	False	False
GF_00200	1	6.595239109592307e-07	6.595239109592307e-07	6.595239109592307e-07	25113	0	0			cation diffusion facilitator family transporter	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1139	0.8688024408848207	Highly Pure	cation diffusion facilitator family transporter	Transport	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	False
GF_00869	1	6.532562874448692e-07	6.532562874448692e-07	6.532562874448692e-07	25204	0	0			F0F1 ATP synthase subunit A	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1140	0.8695652173913043	Model-Supported	F0F1 ATP synthase subunit A	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.2029505582137161	0.54	False	False	True	False	True	False	False	False	False
GF_00704	1	6.51536387494496e-07	6.51536387494496e-07	6.51536387494496e-07	25226	0	0			class II glutamine amidotransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1141	0.8703279938977879	Highly Pure	class II glutamine amidotransferase	Other / unassigned	Novel/uncertain candidate		0.9583333333333334	False	False	False	True	True	False	False	False	False
GF_00781	1	6.43070533210308e-07	6.43070533210308e-07	6.43070533210308e-07	25336	0	0			lipoyl synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1142	0.8710907704042715	Highly Pure	lipoyl synthase	Other / unassigned	Novel/uncertain candidate		0.9710144927536232	True	False	False	True	True	False	False	False	False
GF_01493	1	6.404280843163065e-07	6.404280843163065e-07	6.404280843163065e-07	25380	0	0			aldo/keto reductase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1143	0.8718535469107551	Highly Pure	aldo/keto reductase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00273	1	6.381822583047514e-07	6.381822583047514e-07	6.381822583047514e-07	25424	0	0			DNA-processing protein DprA	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1144	0.8726163234172387	Highly Pure	DNA-processing protein DprA	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01775	1	6.363070999862374e-07	6.363070999862374e-07	6.363070999862374e-07	25444	0	0			DNA/RNA nuclease SfsA	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1145	0.8733790999237223	Highly Pure	DNA/RNA nuclease SfsA	Other / unassigned	Novel/uncertain candidate		0.9807692307692308	False	False	False	True	True	False	False	False	False
GF_00600	1	6.361926305122955e-07	6.361926305122955e-07	6.361926305122955e-07	25447	0	0			glutaredoxin 3	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1146	0.8741418764302059	Model-Supported	glutaredoxin 3	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)	0.4812599681020733	0.7936507936507936	True	False	True	False	True	False	False	False	False
GF_00676	1	6.359544655745819e-07	6.359544655745819e-07	6.359544655745819e-07	25451	0	0			sugar transferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1147	0.8749046529366895	Model-Supported	sugar transferase	Other / unassigned	Novel/uncertain candidate	0.1798245614035087	0.8636363636363636	False	False	True	False	True	False	False	False	False
GF_00469	1	6.348276423248202e-07	6.348276423248202e-07	6.348276423248202e-07	25461	0	0			carbon-nitrogen hydrolase family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1148	0.8756674294431731	Highly Pure	carbon-nitrogen hydrolase family protein	Other / unassigned	Novel/uncertain candidate		0.9850746268656716	False	False	False	True	True	False	False	False	False
GF_00922	1	6.343065316734618e-07	6.343065316734618e-07	6.343065316734618e-07	25473	0	0			7%2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofG	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1149	0.8764302059496567	Highly Pure	7%2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofG	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00984	1	6.317736098746701e-07	6.317736098746701e-07	6.317736098746701e-07	25512	0	0			c-type cytochrome biogenesis protein CcsB	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1150	0.8771929824561403	Highly Pure	c-type cytochrome biogenesis protein CcsB	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)		0.9807692307692308	False	False	False	True	True	False	False	False	False
GF_01411	1	6.252954488986324e-07	6.252954488986324e-07	6.252954488986324e-07	25599	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1151	0.8779557589626239	Highly Pure	ABC transporter ATP-binding protein	Transport	Novel/uncertain candidate		0.9393939393939394	False	False	False	True	True	False	False	False	False
GF_00748	4	6.236121099713488e-07	4.924706374915842e-07	4.6517053609700694e-07	25622	0	0			arsenosugar biosynthesis arsenite methyltransferase ArsM	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	1152	0.8787185354691075	Highly Pure	arsenosugar biosynthesis arsenite methyltransferase ArsM	Other / unassigned	Novel/uncertain candidate		0.9777777777777776	True	False	False	True	True	False	False	False	False
GF_00184	1	6.234076648358584e-07	6.234076648358584e-07	6.234076648358584e-07	25626	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1153	0.8794813119755912	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9824561403508772	False	False	False	True	True	False	False	False	False
GF_00821	1	6.193510314849272e-07	6.193510314849272e-07	6.193510314849272e-07	25688	0	0			ABC transporter permease	Nostoc sp. PCC 7120	uniprot_id_to_GF	1	1154	0.8802440884820748	Highly Pure	ABC transporter permease	Transport	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01548	2	6.179854693195656e-07	5.809214957319456e-07	5.809214957319456e-07	25711	0	0			P-II family nitrogen regulator	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	1155	0.8810068649885584	Highly Pure	P-II family nitrogen regulator	Regulation	Novel/uncertain candidate		0.9166666666666666	False	False	False	True	True	False	False	False	False
GF_01849	1	6.09290303816646e-07	6.09290303816646e-07	6.09290303816646e-07	25834	0	0			ABC transporter ATP-binding protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1156	0.881769641495042	Highly Pure	ABC transporter ATP-binding protein	Transport	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00619	1	6.082713381772672e-07	6.082713381772672e-07	6.082713381772672e-07	25851	0	0			Rrf2 family transcriptional regulator	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1157	0.8825324180015256	Model-Supported	Rrf2 family transcriptional regulator	Regulation	Novel/uncertain candidate	0.2647527910685805	0.7307692307692307	True	False	True	False	True	False	False	False	False
GF_01860	1	6.063699413648863e-07	6.063699413648863e-07	6.063699413648863e-07	25879	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	1158	0.8832951945080092	Model-Supported	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate	0.6582934609250399	0.6616541353383458	True	True	True	False	True	False	False	False	False
